search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"zucchini raw white background stock",44,"Green Zucchini Slices Top View Isolated ...","https://depositphotos.com/184028090/stock-photo-five-green-zucchini-slices-top.html","https://st3.depositphotos.com/14836424/18402/i/1600/depositphotos_184028090-stock-photo-five-green-zucchini-slices-top.jpg",1600,1261,
"zucchini raw white background stock",45,"Spaghetti with yellow zucchini, tomato ...","https://www.twenty20.com/photos/67ad1a20-2938-4f9c-afe7-e7a8f0e31cd4","https://res.cloudinary.com/twenty20/private_images/t_watermark-criss-cross-10/v1535618476000/photosp/67ad1a20-2938-4f9c-afe7-e7a8f0e31cd4/stock-photo-food-organic-raw-pasta-italian-fresh-natural-zucchini-67ad1a20-2938-4f9c-afe7-e7a8f0e31cd4.jpg",640,428,
"zucchini raw white background stock",46,"Sliced Halves Isolated ...","https://www.123rf.com/photo_95429377_one-green-zucchini-and-two-sliced-halves-isolated-on-white-background-long-raw-courgette.html","https://previews.123rf.com/images/katerynabibro/katerynabibro1802/katerynabibro180200454/95429377-one-green-zucchini-and-two-sliced-halves-isolated-on-white-background-long-raw-courgette.jpg",1300,876,
"zucchini raw white background stock",47,"Fresh Raw Round Zucchini Isolated On ...","https://www.dreamstime.com/one-whole-round-zucchini-three-slices-isolated-white-background-fresh-summer-squash-fresh-raw-round-zucchini-isolated-image120874594","https://thumbs.dreamstime.com/z/one-whole-round-zucchini-three-slices-isolated-white-background-fresh-summer-squash-fresh-raw-round-zucchini-isolated-120874594.jpg",1300,957,
"zucchini raw white background stock",48,"Fresh raw round zucchini isolated on ...","https://www.canstockphoto.com/fresh-raw-round-zucchini-isolated-on-59222296.html","https://comps.canstockphoto.com/fresh-raw-round-zucchini-isolated-on-stock-photograph_csp59222296.jpg",450,320,
"zucchini raw white background stock",49,"Raw Zucchini Pasta On White Background ...","https://www.istockphoto.com/in/photo/raw-zucchini-pasta-on-white-background-gm903548594-249197810","https://media.istockphoto.com/photos/raw-zucchini-pasta-on-white-background-picture-id903548594",1024,682,
"zucchini raw white background stock",50,"Clip Art Vector - Cartoon raw whole ...","https://www.gograph.com/clipart/cartoon-raw-whole-zucchini-vegetables-farm-product-gg98554441.html","https://comps.gograph.com/cartoon-raw-whole-zucchini-vegetables-farm-product_gg98554441.jpg",450,470,
"zucchini raw white background stock",51,"Raw zucchini pasta on white background ...","https://www.fotosearch.com/CSP452/k47979213/","https://fscomps.fotosearch.com/compc/CSP/CSP452/raw-zucchini-pasta-on-white-background-stock-image__k47979213.jpg",450,470,
"zucchini raw white background stock",52,"Raw zucchini pasta on white background ...","https://depositphotos.com/149718648/stock-photo-raw-zucchini-pasta-on-white.html","https://st3.depositphotos.com/4303215/14971/i/1600/depositphotos_149718648-stock-photo-raw-zucchini-pasta-on-white.jpg",1600,1167,
"zucchini raw white background stock",53,"One Bright Green Raw Washed Squash ...","https://www.shutterstock.com/image-photo/one-bright-green-raw-washed-squash-1608697051","https://image.shutterstock.com/z/stock-photo-one-bright-green-raw-washed-squash-marrow-zucchini-isolated-on-white-background-1608697051.jpg",1500,1044,
