search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"red pepper",46,"Red Bell Pepper: Sweet Classic Flavor ...","https://bonnieplants.com/product/red-bell-pepper/","https://edge.bonnieplants.com/www/uploads/20180920004011/red-bell-pepper-600x656.jpg",600,656,
"red pepper",47,"Bacon Wrapped Bell Pepper Rings Recipe ...","https://www.delish.com/cooking/recipe-ideas/a28609174/bacon-wrapped-bell-pepper-rings-recipe/","https://hips.hearstapps.com/vidthumb/images/delish-bacon-wrapped-bell-pepper-rings-still002-1566224365.jpg",1920,1080,
"red pepper",48,"Roasted Red Peppers Recipe | Ina Garten ...","https://www.foodnetwork.com/recipes/ina-garten/roasted-red-peppers-recipe-1923836","https://food.fnr.sndimg.com/content/dam/images/food/fullset/2011/4/29/0/BX0409H_roasted-red-peppers_s4x3.jpg.rend.hgtvcom.616.462.suffix/1371597536343.jpeg",616,462,
"red pepper",49,"Sweet Red Pepper Jelly Recipe","https://www.theblackpeppercorn.com/sweet-red-pepper-jelly/","https://www.theblackpeppercorn.com/wp-content/uploads/2013/10/Sweet-Red-Pepper-Jelly-square-500x375.jpg",500,375,
"red pepper",50,"Roast Red Peppers ...","https://www.daringgourmet.com/how-to-roast-red-peppers/","https://www.daringgourmet.com/wp-content/uploads/2016/09/Roasted-Peppers-12.jpg",2000,1333,
"red pepper",51,"Red Pepper Soup Recipe | Taste of Home","https://www.tasteofhome.com/recipes/red-pepper-soup/","https://tmbidigitalassetsazure.blob.core.windows.net/rms3-prod/attachments/37/1200x1200/Red-Pepper-Soup_EXPS_FTTMZ18_8901_D11_15_1b.jpg",1200,1200,
"red pepper",52,"red pepper - Wiktionary","https://en.wiktionary.org/wiki/red_pepper","https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Red_pepper.jpg/220px-Red_pepper.jpg",220,165,
"red pepper",53,"pepper is part green and part red ...","https://www.eatortoss.com/single-post/2017/12/30/Does-it-matter-if-a-pepper-is-part-green-and-part-red","https://static.wixstatic.com/media/afd73c_afe69294e2744fdba644a06c4cfd822f~mv2.jpg/v1/fit/w_2500,h_1330,al_c/afd73c_afe69294e2744fdba644a06c4cfd822f~mv2.jpg",2265,1330,
"red pepper",54,"sweet peppers for organic farming ...","https://eurekalert.org/pub_releases/2020-01/asfh-ags012820.php","https://eurekalert.org/multimedia/pub/web/222801_web.jpg",1440,979,
"red pepper",55,"Red capsicum | Veggycation","https://www.veggycation.com.au/vegetables/capsicum-red/","https://www.veggycation.com.au/siteassets/veggycationvegetable/capsicum-red.jpg",1300,1300,
